client_id,gender,age_1996,account_age_days,freq_POPLATEK PO OBRATU,freq_POPLATEK TYDNE,txn_count_1996,incoming_total_1996,outgoing_total_1996,avg_txn_1996,max_txn_1996,min_txn_1996,k_pojistne_count_1996,k_sipo_count_1996,k_sluzby_count_1996,k_urok_count_1996,k_sankc_urok_count_1996,k_duchod_count_1996,k_uver_count_1996,op_vyber_kartou_count_1996,op_vklad_count_1996,op_prevod_z_uctu_count_1996,op_vyber_count_1996,op_prevod_na_ucet_count_1996,avg_balance_1996,max_balance_1996,min_balance_1996,std_balance_1996,recency_1996,order_count,order_amount_total,po_pojistne_count,po_sipo_count,po_leasing_count,po_uver_count,has_previous_loan,previous_loan_amount_total,previous_loan_problem,loan_granted_1996,has_card_pre_1997,card_count_pre_1997,card_issued_1996,ending_balance_1996,op_type_diversity_1996,k_symbol_diversity_1996,n_accounts,ratio_credit_to_debit_1996,ratio_incoming_total_1996,ratio_outgoing_total_1996,avg_txn_norm_1996,po_type_diversity_1996,dv_loan_1997,dv_card_1997
130,2,54,662.0,0.0,0.0,68,206708.1,208031.2,6099.107352941176,23554.5,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,32,12.0,48626.42205882353,66997.3,30142.7,7639.887322308221,0,1.0,4803.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52051.3,3.0,3.0,1,0.9936398963232438,0.49840490158516443,0.5015950984148355,89.69275519031142,1,0,1
134,2,64,1390.0,0.0,0.0,61,79902.2,78417.2,2595.4,20000.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,25,12.0,17559.431147540985,32719.4,10753.3,5010.33128986301,0,1.0,2051.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16633.0,3.0,4.0,1,1.0189371719469709,0.5046898863942132,0.4953101136057868,42.54754098360656,1,0,0
138,1,24,1383.0,0.0,0.0,66,109752.0,99595.2,3171.927272727273,11498.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,27,12.0,36954.58484848485,50977.9,23623.1,6126.397904032691,0,1.0,5110.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40124.9,3.0,3.0,1,1.1019808183526918,0.5242582656945017,0.4757417343054982,48.0595041322314,1,0,1
141,2,71,1213.0,0.0,0.0,67,59919.9,63323.2,1839.4492537313433,4903.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,31,12.0,22345.714925373133,29802.4,14353.3,3716.8738147295726,0,1.0,2329.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24313.3,3.0,4.0,1,0.9462550850241302,0.48619273614506614,0.5138072638549338,27.45446647360214,1,0,0
143,2,18,1316.0,0.0,0.0,73,281999.3,278699.2,7680.801369863014,32288.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,37,12.0,38506.00273972603,53395.2,17775.1,9559.492158349623,0,1.0,8252.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52579.1,3.0,3.0,1,1.0118410817110346,0.5029428471807932,0.49705715281920676,105.21645712141115,1,0,0
144,2,38,564.0,0.0,1.0,86,612253.8,499740.0,13516.869767441862,56600.0,30.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,25.0,0.0,37,12.0,59782.20813953489,131889.2,19757.4,27260.250700932625,0,2.0,5864.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84812.6,3.0,3.0,1,1.2251446752311204,0.5505910194823029,0.4494089805176971,157.17290427257979,2,0,0
147,1,63,1389.0,0.0,0.0,62,58855.9,58307.2,1889.7274193548387,4843.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,26,12.0,15483.84677419355,20082.3,12681.0,2115.0789566874823,0,1.0,3016.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15562.7,3.0,4.0,1,1.0094105016190111,0.5023416075539141,0.4976583924460858,30.479474505723207,1,0,0
151,1,25,1165.0,0.0,0.0,64,329690.8,289283.2,10052.65625,46045.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,27,12.0,44316.3203125,105472.2,17121.6,22816.90469708655,0,1.0,7384.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34301.9,3.0,3.0,1,1.1396818066171834,0.5326407894354205,0.46735921056457946,157.07275390625,1,0,0
152,1,51,1063.0,0.0,0.0,59,41025.8,43349.2,1430.084745762712,3364.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,23,12.0,13889.149152542373,17806.6,11553.2,1616.4271031456233,0,1.0,2242.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13031.9,3.0,2.0,1,0.9464027017799638,0.4862317037037037,0.5137682962962963,24.238724504452744,1,0,0
153,1,15,1411.0,0.0,0.0,63,65382.6,55025.2,1911.2349206349206,23365.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,7.0,16.0,0.0,28,0.0,48309.555555555555,68459.1,33572.6,7679.016906811025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,45394.5,3.0,2.0,1,1.1882301200177374,0.5430096721308753,0.4569903278691248,30.337062232300326,0,0,0
157,1,53,567.0,0.0,0.0,68,138530.1,151623.2,4266.960294117647,15534.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,30,12.0,20757.951470588236,32715.9,5496.0,6418.87913460167,0,1.0,6904.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25922.6,3.0,3.0,1,0.9136471199658099,0.47743761659784667,0.5225623834021532,62.7494160899654,1,0,0
162,2,55,1295.0,0.0,0.0,61,69943.9,69775.2,2290.477049180328,16600.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,33,0.0,43917.63442622951,51182.2,29938.1,3843.7263564968325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42124.1,2.0,2.0,1,1.0024177644779233,0.5006037113036085,0.49939628869639163,37.54880408492341,0,0,0
165,2,28,469.0,0.0,0.0,12,6700.0,13100.0,1650.0,4700.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6,0.0,15875.0,20700.0,9800.0,4410.138113689659,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,2.0,0.0,1,0.5114503816793893,0.3383838383838384,0.6616161616161617,137.5,0,0,0
171,2,67,1415.0,0.0,0.0,61,55692.5,51565.2,1758.322950819672,4555.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,25,12.0,21500.44754098361,28412.0,14957.9,2963.9392379403093,0,1.0,1845.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20875.3,3.0,4.0,1,1.0800404148534284,0.5192401105002252,0.48075988949977483,28.82496640687987,1,0,0
176,2,67,1216.0,0.0,0.0,61,76764.3,75961.2,2503.6967213114754,6296.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,25,12.0,23380.1868852459,31106.5,12401.1,4380.677268241956,0,1.0,3823.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31091.9,3.0,4.0,1,1.0105725028040633,0.5026292269463842,0.49737077305361577,41.04420854608976,1,0,0
178,2,36,1289.0,0.0,0.0,87,42333.1,46969.2,1026.4632183908047,3468.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,27,36.0,14091.11724137931,20992.7,9322.4,2162.4496142110697,0,3.0,2312.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17226.3,3.0,2.0,1,0.9012948911201383,0.47404266183513755,0.5259573381648626,11.798427797595457,2,0,0
180,2,14,656.0,0.0,0.0,64,90610.0,28875.2,1866.95625,46079.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,20.0,0.0,32,0.0,41307.8546875,98659.1,32696.7,13332.2860641559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98659.1,2.0,2.0,1,3.1379869230342994,0.7583365973359044,0.24166340266409564,29.17119140625,0,0,0
181,2,29,1212.0,0.0,0.0,77,66741.1,71243.2,1792.0038961038958,6928.5,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,26,24.0,14919.425974025975,21673.5,11379.0,2507.159447798423,0,2.0,3079.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12537.0,3.0,4.0,1,0.9368066004895907,0.48368618748654746,0.5163138125134527,23.272777871479168,1,0,0
185,2,42,1199.0,0.0,0.0,70,181266.5,173403.2,5152.2528571428575,20595.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,12.0,33,12.0,31297.487142857146,48993.5,19919.0,6780.862092340439,0,1.0,4544.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28208.3,4.0,3.0,1,1.0453469140131209,0.5110853845140986,0.4889146154859014,73.60361224489796,1,0,0
186,1,35,924.0,0.0,0.0,73,186406.7,158767.2,4728.409589041096,21114.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,36,12.0,43319.29589041096,71202.7,25075.1,10198.155847442855,0,1.0,3891.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70069.1,3.0,3.0,1,1.1740882247718671,0.5400370653748734,0.45996293462512666,64.77273409645338,1,0,0
187,2,54,420.0,0.0,0.0,61,66793.6,64398.0,2150.681967213115,14560.0,14.6,0.0,9.0,10.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,22,9.0,28095.52786885246,38531.8,16837.1,5023.410233832892,0,1.0,2988.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26684.5,3.0,3.0,1,1.0371999130407779,0.5091301577235128,0.49086984227648717,35.2570814297232,1,0,0
190,1,49,657.0,0.0,0.0,75,321228.6,307755.2,8386.450666666668,36822.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,39,12.0,46556.20933333333,78038.0,29170.5,12720.595130978074,0,1.0,3420.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66087.5,3.0,3.0,1,1.0437796014494636,0.5107104507302095,0.4892895492697904,111.81934222222223,1,0,0
193,2,34,1214.0,0.0,0.0,84,171398.1,153547.2,3868.3964285714283,17833.5,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,31,24.0,49081.63333333334,75680.1,29972.6,10204.83316096902,0,2.0,7926.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65500.4,3.0,4.0,1,1.1162567601362967,0.5274675460762165,0.47253245392378346,46.052338435374146,1,0,0
194,1,72,911.0,0.0,0.0,73,54011.0,52727.2,1462.1671232876713,8200.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,25,24.0,19399.89178082192,25150.9,13978.5,2501.567617556896,0,2.0,2281.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17915.3,3.0,5.0,1,1.0243479646178824,0.5060137795091167,0.4939862204908833,20.02968662037906,1,0,0
195,2,77,1224.0,0.0,0.0,56,63732.5,50701.2,2043.4589285714285,5188.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,20,12.0,30980.948214285712,40015.0,24338.0,3698.7032149606694,0,1.0,3458.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35639.4,3.0,4.0,1,1.2570215300624048,0.5569382096357979,0.4430617903642021,36.49033801020408,1,0,0
197,2,63,1434.0,0.0,0.0,75,81692.3,72151.2,2051.2466666666664,6698.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,27,24.0,27369.817333333332,38806.3,17356.7,5517.021555992879,0,2.0,3728.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31447.8,3.0,5.0,1,1.1322375788621672,0.5310091099071459,0.4689908900928541,27.349955555555553,1,0,0
199,2,73,1309.0,0.0,0.0,72,83757.9,82681.2,2311.6541666666667,6864.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,36,12.0,27952.345833333333,35104.5,19419.1,3409.6478032128516,0,1.0,1788.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32116.2,3.0,4.0,1,1.0130223073685432,0.5032345164087045,0.49676548359129563,32.10630787037037,1,0,0
203,2,34,1344.0,0.0,0.0,63,37071.8,35871.2,1157.8253968253969,3020.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,27,12.0,17364.20476190476,22068.7,13781.3,2046.5834723192966,0,1.0,2013.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17515.0,3.0,2.0,1,1.033469747318183,0.5082297136119984,0.4917702863880016,18.378180901990426,1,0,0
205,1,54,460.0,0.0,0.0,63,168542.8,155010.6,5135.768253968255,19188.0,14.6,0.0,10.0,11.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,29,10.0,44339.88888888889,59837.7,31524.6,6095.798180267454,0,2.0,5671.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51437.7,3.0,3.0,1,1.0872985460349163,0.5209118494814148,0.47908815051858517,81.52013101536912,2,0,0
208,1,56,1219.0,0.0,0.0,74,293009.6,304247.2,8071.037837837838,33584.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,38,12.0,44796.627027027025,69560.2,28715.0,11555.345373501536,0,1.0,4221.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37749.5,3.0,3.0,1,0.9630642451269887,0.490592321426897,0.5094076785731029,109.06807888970052,1,0,0
210,2,57,1131.0,0.0,0.0,121,250333.6,263231.2,4244.337190082644,25970.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,43,48.0,32129.403305785123,52240.6,16697.7,8286.629399419424,0,5.0,17342.0,1.0,1.0,0.0,1.0,1.0,104808.0,0.0,0.0,0.0,0.0,0.0,18203.5,3.0,5.0,1,0.9510027686687597,0.4874430646337132,0.5125569353662868,35.07716686018714,3,0,0
219,1,32,1113.0,0.0,1.0,70,313814.6,248260.0,9353.237142857142,34892.0,30.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.0,12.0,44,0.0,49260.50714285715,82592.4,11771.4,18629.85268369117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35496.1,3.0,2.0,1,1.2640562313703374,0.5583148571381805,0.4416851428618194,133.61767346938774,0,0,0
223,1,44,1115.0,0.0,0.0,82,192037.4,191923.2,4682.446341463415,21963.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,34,24.0,34746.8,54266.7,18954.7,8669.646999164583,0,2.0,5954.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36916.6,3.0,4.0,1,1.000595029678538,0.5001487131752581,0.49985128682474195,57.103004164187986,1,0,0
226,2,54,1251.0,0.0,1.0,79,490857.5,414504.0,12786.905063291139,51700.0,30.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,36,12.0,68055.76835443039,116932.4,28102.9,25195.47681178032,0,1.0,6862.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29395.1,3.0,3.0,1,1.1842044950109045,0.5421674104763677,0.45783258952363226,161.85955776317897,1,0,0
227,1,70,1374.0,0.0,0.0,60,51175.2,51771.2,1715.7733333333333,4197.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,24,12.0,15839.938333333334,19168.1,11162.6,1974.8748760271556,0,1.0,2798.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17347.1,3.0,4.0,1,0.9884878078931916,0.4971052897430119,0.5028947102569881,28.59622222222222,1,0,0
228,1,40,1351.0,0.0,0.0,76,255766.8,260827.2,6797.289473684211,29120.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,40,12.0,65081.21315789474,82550.1,43392.8,8546.222650447657,0,1.0,7426.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68737.6,3.0,3.0,1,0.9805986492206333,0.4951021498507532,0.5048978501492468,89.43801939058172,1,0,0
230,1,29,670.0,0.0,0.0,110,232348.5,230195.2,4204.942727272727,26334.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,37,48.0,31583.254545454547,51453.6,11692.2,7073.204298439021,0,4.0,9110.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37255.4,3.0,5.0,1,1.0093542350144573,0.5023276719583468,0.4976723280416532,38.2267520661157,2,0,0
232,1,75,1453.0,0.0,0.0,62,71722.0,78141.2,2417.1483870967745,7500.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,26,12.0,29510.50806451613,39283.8,20636.3,4368.874063537271,0,1.0,3583.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27826.2,3.0,4.0,1,0.9178512743597488,0.47858313448531725,0.5214168655146827,38.986264308012494,1,0,0
238,1,35,1143.0,0.0,0.0,105,170805.9,173287.2,3277.0771428571425,19408.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,11.0,12.0,0.0,22,48.0,50582.20476190476,66396.9,36759.7,5587.9228271332,0,4.0,8626.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50344.8,4.0,5.0,1,0.9856809966344888,0.4963944351107302,0.5036055648892699,31.210258503401356,2,0,0
239,1,22,1405.0,0.0,0.0,63,283502.9,297983.2,9229.938095238094,32577.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,27,12.0,29410.944444444445,58477.8,13978.3,11162.404340344767,0,1.0,9454.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22279.5,3.0,3.0,1,0.9514056497144806,0.4875488855193615,0.5124511144806384,146.50695389266815,1,0,0
240,1,67,1163.0,0.0,0.0,70,52864.4,50297.2,1473.737142857143,5300.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,22,24.0,24911.678571428572,30570.1,16059.2,3703.5739707450916,0,2.0,2866.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25402.3,3.0,5.0,1,1.0510406145868956,0.5124426143060984,0.48755738569390156,21.053387755102044,1,0,0
242,1,35,912.0,0.0,0.0,56,114711.7,89175.2,3640.8375,12921.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,3.0,12.0,0.0,29,0.0,56948.11964285715,75952.0,45609.9,8370.182204933704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,70647.0,3.0,2.0,1,1.2863632489750514,0.5626241803666641,0.43737581963333594,65.01495535714285,0,0,0
243,2,42,790.0,0.0,0.0,72,207244.0,210283.2,5798.988888888889,23752.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,36,12.0,29836.4375,46330.8,21308.1,6829.383072016723,0,1.0,9584.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29291.5,3.0,3.0,1,0.9855471098023998,0.49636047663481564,0.5036395233651844,80.54151234567901,1,0,0
248,1,27,633.0,0.0,0.0,72,81213.6,67379.2,2063.788888888889,6529.5,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,22.0,0.0,26,12.0,29682.0,42634.7,17016.8,8048.307744480151,0,1.0,2902.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39941.7,3.0,3.0,1,1.2053215235562311,0.5465513806860091,0.453448619313991,28.663734567901233,1,0,0
250,1,17,1255.0,0.0,0.0,99,82105.9,87343.2,1711.6070707070708,7702.5,10.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,33,36.0,24316.060606060608,33855.7,13364.8,4856.841362319587,0,3.0,3139.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19927.1,3.0,5.0,1,0.9400376903983366,0.4845460967334734,0.5154539032665267,17.28896031017243,2,0,0
255,1,45,1441.0,0.0,1.0,83,652658.6,464152.0,15684.151807228916,74385.0,30.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,1.0,1.0,12.0,45,12.0,61857.1686746988,105441.5,14732.1,20157.149823645927,0,1.0,13841.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,69773.6,5.0,3.0,1,1.4061311811647907,0.5843950621528842,0.41560493784711566,188.9656844244448,1,0,0
256,1,33,490.0,0.0,0.0,74,318051.4,319575.2,8616.575675675675,36408.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,38,12.0,54012.51081081081,85656.0,29572.9,13403.418411943832,0,1.0,5625.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50752.0,3.0,3.0,1,0.9952317952081389,0.4988051000381728,0.5011948999618271,116.44021183345507,1,0,1
261,1,59,960.0,0.0,0.0,81,78975.4,78873.2,1948.7481481481482,6460.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,33,24.0,28398.07283950617,36350.6,18407.5,4120.301584441737,0,2.0,2999.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29114.0,3.0,5.0,1,1.0012957506478752,0.5003237279266335,0.49967627207336657,24.0586191129401,1,0,0
262,2,51,711.0,0.0,0.0,66,145350.0,134983.2,4247.472727272728,16614.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,30,12.0,26786.25303030303,39230.9,17991.1,5085.507274998984,0,2.0,4112.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37967.0,3.0,3.0,1,1.076800668527639,0.5184901395910295,0.4815098604089705,64.35564738292011,2,0,0
264,2,18,482.0,0.0,0.0,76,233553.6,246424.6,6315.502631578947,26649.0,14.6,0.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,30,22.0,50021.65921052632,68925.1,27903.3,7445.155230782458,0,2.0,5324.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45467.5,3.0,4.0,1,0.9477690133209103,0.4865920993911807,0.5134079006088194,83.0987188365651,1,0,0
265,1,64,1362.0,0.0,0.0,55,64004.7,57055.2,2201.089090909091,5271.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,19,12.0,16287.77090909091,23031.0,11703.8,2845.9358743636335,0,1.0,3095.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19699.9,3.0,4.0,1,1.121803095949186,0.5287027331098076,0.47129726689019236,40.01980165289256,1,0,0
267,2,29,1387.0,0.0,0.0,63,449492.4,421775.2,14217.707936507935,51614.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,39,0.0,50309.70317460317,97323.3,28505.6,17120.09691051641,0,1.0,3440.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48971.2,2.0,2.0,1,1.065715575500883,0.5159062496987148,0.4840937503012851,225.67790375409422,1,0,1
268,1,14,567.0,0.0,0.0,26,89239.7,103300.0,7405.373076923077,45285.0,173.9,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,4.0,0.0,8,0.0,36057.85,71685.9,24480.6,13638.372614480075,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26907.0,3.0,1.0,1,0.8638886737657309,0.4634872704174775,0.5365127295825224,284.82204142011835,0,0,0
270,2,49,1252.0,0.0,0.0,84,88453.0,78435.2,1986.764285714286,7617.0,2.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,22.0,0.0,26,24.0,31526.74642857143,47046.4,14407.7,8548.272764539919,0,2.0,3385.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47031.8,3.0,4.0,1,1.1277207172289994,0.5300135060477613,0.4699864939522386,23.65195578231293,1,0,0
273,1,24,644.0,0.0,0.0,74,583749.7,582547.2,16141.282432432432,67038.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,38,12.0,51783.0027027027,111348.3,17723.4,19235.38154379411,0,1.0,9381.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29619.4,3.0,3.0,1,1.0020642104193445,0.5005155205334079,0.4994844794665921,218.12543827611395,1,0,0
274,1,26,1190.0,0.0,0.0,84,282420.2,265743.2,6525.754761904762,32403.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,36,24.0,34332.264285714286,58911.6,20204.5,10354.630995986601,0,2.0,4104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52695.9,3.0,4.0,1,1.0627560742852498,0.5152117051229615,0.4847882948770385,77.6875566893424,1,0,0
278,1,24,638.0,0.0,0.0,68,38139.9,40481.2,1156.1926470588237,3110.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,32,12.0,16841.66617647059,21135.4,13745.2,1613.8416109571606,0,1.0,2073.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16493.9,3.0,3.0,1,0.9421632757922197,0.48511023122291597,0.5148897687770839,17.0028330449827,1,0,0
282,1,58,1265.0,0.0,0.0,62,70510.1,72553.2,2307.472580645161,6600.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,26,12.0,14910.564516129032,22281.7,8821.7,2910.8512214035413,0,1.0,2809.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13035.4,3.0,4.0,1,0.9718399739777158,0.4928594545211806,0.5071405454788195,37.21729968782518,1,0,0
